date,username,fullname,tweet_id,retweet_count,tweet,favorite_count,sentimiento
2017-03-31 20:24:42,@HGomezcuello,Hector Gomezcuello,8.47907525550895E+017,0,"De un argentino a los simpatizantes de Lasso y a los Ni-Ni
Publicado el Jueves 30 de Marzo de 2017 en OPINIÓN... ",0,0
2017-03-31 20:23:22,@escavanster,vanesa escobar,8.47907193403867E+017,1,Acaso viste a @LassoGuillermo colgar ese monigote??,5,0
2017-03-31 20:22:42,@LisseteVera,Lissete Vera,8.47907023329034E+017,0,"Doblado a la campaña: No lo sé Lenin, parece Lasso jajajaja... ",0,0
2017-03-31 20:21:20,@pereiraraul59,Raúl Pereira,8.47906679089803E+017,0,"#Cuba Lasso, sueños y pesadillas  ",0,0
2017-03-31 20:21:06,@ffabina,Pennywise,8.47906620352999E+017,9,"Según cuentan, Lasso ganó en las cárceles con un 52,47 % contra un 47,35% de Moreno

AP perdería así donde el correísmo bordea el 99,99%",8,0
2017-03-31 20:21:00,@malo_sanchez1,Marcelo Sanchez,8.47906594847371E+017,0,"!! *Gano LENIN en las cárceles 57,47% a 36,35%  de LASSO..
CONFIRMADO !!",1,0
2017-03-31 20:20:11,@ResistenciaV58,ResistenciaVenezuela,8.47906390853157E+017,10,Guillermo Lasso pide a los ecuatorianos defender el voto en las calles ,6,0
2017-03-31 20:17:34,@DjTauroMix16,Dj Tauro Mix,8.47905732632731E+017,0,"Me ha gustado un vídeo de @YouTube de @jvillamar2001 ( - CREO en ti Ecuador, Lasso, y Páez 1080HD).",0,0
2017-03-31 20:17:08,@JuanCIzquierdo,Juan Izquierdo,8.47905621886337E+017,1,"Tracking poll de Cedatos cerrado jueves 30 en la noche: 52,47% Guillermo Lasso  vs. 47,53%. Moreno.Verificado!Y ahora?@MashiRafael @Lenin",1,0
2017-03-31 20:15:57,@lchiangl,£in Chiang £,8.47905323172147E+017,0,@SamiaTacle @samaniegoMG6 @CynthiaViteri6 @andrespaezec @LassoGuillermo @dometabacchi @CarlosVerareal ni el hermano confía en el  ,1,0
2017-03-31 20:15:30,@matiasmolitu,Raúl Molina,8.47905213738615E+017,0,"4.- El domingo gane quien gane, debemos seguir trabajando muy duro.. Dios bendiga al Ecuador, a @LassoGuillermo y a @Lenin",0,0
2017-03-31 20:12:00,@matiasmolitu,Raúl Molina,8.47904329327686E+017,0,2.- al más despreciable de los seres humanos.. Todo por que no coinciden con sus ideas políticas.. Que pecado ha cometido @LassoGuillermo ??,0,0
2017-03-31 20:11:16,@neylarueda,Neyla,8.47904144627298E+017,0,"Gracias Francisco, sobretodo mucha fe para que exista cordura y reflexión.",1,0
2017-03-31 20:10:38,@jvallecalero,José Valle Calero,8.47903986237788E+017,0,"Lasso pide 'cambio' para no seguir camino de Venezuela : Pais : La Hora Noticias de Ecuador, sus provincias y el... ",0,0
2017-03-31 20:06:35,@KuyaySapi,Moji_gatos,8.47902966115967E+017,5,"y encima va a tener el descaro que es el gobierno el q genera eso, no el odio que le mete a la gente con tanta mentira...opo criminal ",4,0
2017-03-31 20:04:39,@Vero_Barreiros,María V. Barreiros,8.47902479513776E+017,0,"Depende. Si votan por Lasso es legal, si votan por Moreno es ilegal y DEBEN ir a ejercer su deber cívico! Verdad CNE?",2,0
2017-03-31 20:03:26,@crodriguezm17,C.Rodriguez M.,8.47902173937709E+017,0,"Si es 10 de agosto, Lenín confirma q gana Lasso porq fue fecha de libertad,si fue 2 de agosto se equivocó porq estaba apagado el teleprónter",0,0
2017-03-31 20:02:36,@marioezb,Mario Zambrano B.,8.47901965841568E+017,1,"Wow, no sabia que si tenias la intención de votar por Lasso eras un iluminado, y si votas por Lenin eres retrasado. ",1,0
2017-03-31 20:02:31,@LeoVerdezoto,Leonardo Verdezoto,8.47901943875985E+017,1,Viviana Bonilla tbn fue a ver el futbol en la boca del pozo! ,1,0
2017-03-31 20:01:07,@mi_rinkon,Licenciado_Racumin,8.47901592095523E+017,12,"Para confirmar, si es verdad, esto es grave!
@LassoGuillermo @andrespaezec @CesarMongeO
@CREOEcuador ",5,0
2017-03-31 20:00:02,@GkillCitycom,GkillCity.com,8.47901319528456E+017,0,"Preguntas de alguien que se supone debería votar por Lasso (pero coquetea con anular).
",2,0
2017-03-31 19:59:24,@levixavi,Levi's Vargas Acosta,8.47901159377576E+017,0,"Si Gana lenin es democracia o fraude ? 
Si gana lasso es demrocracia o fraude ? 
Hay los quiero ver ",0,0
2017-03-31 19:59:23,@schumyn,Schumy Posso,8.47901157674693E+017,0,ECUADOR CHEQUEA a Guillermo Lasso ,0,0
2017-03-31 19:58:43,@tigrecuatoriano,JOSE MANUEL CEPEDA,8.47900989885645E+017,0,"Watch Cierre de campaña de Lasso en GYE - Marzo 30 , 2017 on @Livestream: ",0,0
2017-03-31 19:58:17,@chrisazul29,Chris_Cad_CSE,8.47900877402907E+017,0,Para que sirven un #Lasso y un #banco ? ,0,0
2017-03-31 19:58:16,@mentesatrapadas,ENRIQUE A. VALLE,8.47900875758633E+017,0,"Quien miente?

PRUEBAS Y MAS EVIDENCIAS!!

LOS LACAYOS DE CAIN, PREPARANDOSE  PARA EMBESTIR A LASSO!!

CAÍN HAS CAIDO TAN BAJO!!

EVN",0,0
2017-03-31 19:52:42,@tonyeinsteinmil,¿PARANOICO YO??,8.47899475901379E+017,0,Cierre de campaña en Ecuador: Guillermo Lasso llamó al cambio y agitó el fantasma de Venezuela  vía @todonoticias,0,0
2017-03-31 19:52:42,@elpoliticonews,El Político,8.4789947210555E+017,1,"Fiscalía ecuatoriana investigará agresión sufrida por Lasso el pasado martes
  ",0,0
2017-03-31 19:51:01,@gusmcarrion,Gustavo M. Carrión,8.47899049479082E+017,1,"Bep! Los twiteros más reelevantes en las últimas 6 horas:
1.@riesgos_ec
2.@cnegobec
3.@carlosverareal
4.@lassoguillermo
5.@fevillavicencio",0,0
2017-03-31 19:50:34,@LeninMaduro,Lenín Maduro,8.47898938107728E+017,1,"Me están acusando de doble moral! Eso es un atropello! Están diciendo que tengo no una, si no dos más de las que realmente tengo!",0,0
2017-03-31 19:49:38,@dnseter,Carlos,8.47898704266842E+017,0,¿Por qué votar por Guillermo Lasso? -  via @Shareaholic,2,0
2017-03-31 19:49:21,@azuay_ecu,COMPROMISO ECU AZUAY,8.47898631520756E+017,0,"Los ecuatorianos lo no permitiremos.
lorenzocalvas  @cesarmongeo  @LassoGuillermo…  ",0,0
2017-03-31 19:48:27,@pereiraraul59,Raúl Pereira,8.47898404596236E+017,1,"#Cuba Lasso, sueños y pesadillas  ",1,0
2017-03-31 19:47:03,@Shake_Coconut,SHAKE COCONUT,8.47898052824355E+017,1,"Una cosita, Sr. #LifeTemptation...
¿Queda mucho?

#Duda",7,0
2017-03-31 19:46:16,@Inf_Alternativa,Mario Lopez,8.47897853686981E+017,0,Ecuador: Binomio derechista Lasso-Páez cerró campaña insistiendo en movilizaciones para el 2A  ,0,0
2017-03-31 19:46:06,@crisyakas,cristina michel,8.47897812364874E+017,5,"solo un loco puede pedir al pueblo q salga a las calles hasta q proclamen su victoria, hermanos ecuatorianos q los argentinos sirvamos de ej",4,0
2017-03-31 19:45:41,@Santamambisa,Santamambisa,8.47897707599606E+017,0,"Lasso,sueños y pesadillas #VotoEnCasa @LassoGuillermo @Lenin #Ecuador #EleccionesEcuador @MashiRafael… ",0,0
2017-03-31 19:45:39,@info_Ve,Info Venezuela,8.47897702008488E+017,0,#Internacional Lasso pide “cambio” para no seguir camino de Venezuela ,0,0
2017-03-31 19:44:48,@EnClavePolitik,EnClave Política,8.47897486488371E+017,0,@IvanEspinelM sobre la visión educativa del banquero y candidato presidencial del Ecuador @LassoGuillermo:  ,0,0
2017-03-31 19:43:13,@marcopolodj72,JUMANDY,8.4789708571428E+017,1,¿A qué hora aparece @chrisviteri a certificar las vuvuzelas de su jefe .@lassoguillermo,0,0
2017-03-31 19:41:32,@_jcgallardo,José Carlos Gallardo,8.47896665788907E+017,0,"#VotaPorElCambio ...Cuando el eslogan político te sirve para enviar divisas. 
Este domingo elecciones en #Ecuador: @LassoGuillermo o @Lenin ",0,0
2017-03-31 19:38:22,@Conce_Alejandro,Alejandro Conce,8.47895868627984E+017,0,La FIFA prohíbe que la política invada al fútbol como sucedió en Ecuador con Guillermo Lasso | ANDES ,0,0
2017-03-31 19:37:27,@miguelroblesdj,MIGUEL ROBLES,8.47895636678775E+017,0,"El vino, el tapeo, el pilar... escucha las ganas de #Lifetemptation en aumento y de desplegar el mejor de los #RoyoShake en aumento! ",7,0
2017-03-31 19:36:58,@tuytuno,M,8.47895515362669E+017,0,"#CriteriosDeLaOposicionTrucha. La mayoria piensan igual; los candidatos de @LassoGuillermo y sus seguidores. GL lo disimula bien.
#Ecuador ",0,0
2017-03-31 19:35:01,@CCNesnoticias,ConcienciaEsnoticias,8.4789502535476E+017,5,Guillermo Lasso pide a los ecuatorianos defender el voto en las calles ,1,0
2017-03-31 19:34:41,@hjbecdachferias,HJ Becdach Ferias,8.47894940025803E+017,0,Entrevista Guillermo Lasso | Revista MINERGÍA Ecuador ,0,0
2017-03-31 19:33:59,@VeritoRengel,Verónica Rengel Ríos,8.4789476298847E+017,4,"Esa es la miseria humana, son unos desgraciados, no encuentro otro adjetivo más suave para estos miserables.",3,0
2017-03-31 19:33:51,@marcopolodj72,JUMANDY,8.47894729102643E+017,2,.@IsraelCasti15Sigue faranduleando con los bucaram Lo tuyo es #BLN CHEERLEADER  @FeliciaGarzon ,2,0
2017-03-31 19:33:35,@danielpenades,Daniel Penades,8.47894665210864E+017,1,"Democracia (Lasso) o Venezuela (Moreno)? Guerra Civil? Esto es muy SERIO
ECUADOR REACCIONE",1,0
2017-03-31 19:33:32,@CristianIglesi7,Cristian Iglesias,8.47894649796792E+017,1,"El si puede comprar una entrada en palco ! A el, los bancos le depositan por ""ERROR"" cientos d miles d dólares  ",0,0
2017-03-31 19:31:52,@xaviercalva,xavier calva,8.47894232748745E+017,0,Favor tomar en consideración Sres. @LassoGuillermo @andrespaezec @CesarMongeO @CREOEcuador @jovenesCREO ,0,0
2017-03-31 19:30:12,@ecaleonard,Elsa A Leonard,8.47893810982138E+017,2,"No tienen ninguna decencia,estos miserables creen k con $$ sr compran ls salud,k equivocados están, csnsllss escupiendo al cielo",0,0
2017-03-31 19:30:01,@revistaPlanV,Plan V,8.47893765641691E+017,14,"#IdeasPlanV Disyuntiva urgente: la patria o el ombligo
La nueva #Opinion de Luis Verdesoto en: 
#2A #Lasso #Lenin ",8,0
2017-03-31 19:29:35,@camilin86,Camilo Taufic M,8.47893657676112E+017,0,Puse que las elecciones no habían acabado y que no hay que rendirse por una encuesta. Pregunte si no estaba hackeda la pagina de cedatos,0,0
2017-03-31 19:29:12,@elpoliticonews,El Político,8.47893559722332E+017,3,"#Ecuador Lasso desea que seguidores salgan a defender el voto
  ",0,0
2017-03-31 19:29:12,@lucia_luciamar,Lucia Martinez,8.47893558636032E+017,1,Porque llegar a estos extremos gente sin razon sin alma son unos pobres gentes con $$$$$,0,0
2017-03-31 19:25:27,@Boobu0525,Boo Boo,8.47892616482103E+017,3,He visto bájesa y porqueria en esta campaña pero esto ya es miseria humana @LassoGuillermo @Lenin ,0,0
2017-03-31 19:24:10,@caminantealfa,aquiles valarezo,8.47892294502101E+017,1,"Recuerdo el video donde la gente criticó buses con adhesivos de Lenin, y luego alguien tomó 2 fotos de 1 mismo bus con adhesivos de Lasso",0,0
2017-03-31 19:23:47,@Djwarnermix,WARNERMIX PRODUCER,8.47892197970244E+017,0,"MI PROPIA ENCUESTA AQUÍ EN FACEBOOK!!! 
Solo comenta LENÍN O LASSO (sólo interesan votos válidos por cualquiera... ",0,0
2017-03-31 19:23:14,@HinchaFutbol1,Campeonato Nacional,8.47892059419816E+017,0,"Quien gane sea el Sr. @Lenin o el Sr. @LassoGuillermo, solo queremos transparencia, responsabilidad y seriedad, Sr. @JuanPabloPozoB",1,0
2017-03-31 19:23:13,@MarielaReaAbad,Mariela Rea,8.47892056110375E+017,0,Parte 2 Análisis de candidatos y propuestas: Lenin Moreno y Guillermo Lasso ,0,0
2017-03-31 19:22:38,@Amito78,Idolo593™  🌟15,8.47891906856178E+017,0,@darkvader2015 @LassoGuillermo mexicana o ecuatoriana @EbiEbicamacho ??? Esta sera de todo menos de los nuestros,0,0
2017-03-31 19:21:57,@FeliciaGarzon,Felicia Garzon,8.47891735061639E+017,3,Ecuador no necesita ser ningún otro país ingeniero de cartón.. ,3,0
2017-03-31 19:20:00,@elclarinweb,El Clarín,8.47891246190182E+017,0,"12,8 millones de electores en Ecuador están convocados a elegir entre Guillermo Lasso y Lenín Moreno   ",1,0
2017-03-31 19:19:25,@ciudadanos_ec,Ciudadanos Ecuador,8.47891097330365E+017,1,le pides peras al olmo,2,0
2017-03-31 19:18:00,@BettySalvador77,Betty77,8.4789074311714E+017,0,por qué no publicaste lo mismo cuando la propia @cedatos puso a @Lenin arriba de @LassoGuillermo? No te conviene decir la verdad?,2,0
2017-03-31 19:15:32,@sofiaespitia,Sofía,8.47890122800587E+017,1,"-voy a votar por lasso/lenin 
-  ",5,0
2017-03-31 19:15:31,@CamilaM_78,Camila Morales,8.47890114575573E+017,2,Esto es campaña baja... como se pueden hacer estas cosas... No tiene nombre...,0,0
2017-03-31 19:14:17,@marcopolodj72,JUMANDY,8.47889806361285E+017,4,Un retardadita ingeniero industrial que no sabe quien propone industrialización y quien solo ser consumidores ,3,0
2017-03-31 19:12:42,@legm_51,Luis Gualsaqui,8.47889409433383E+017,0,"Quizá no se molesten los que sabemos?, ya que sin él (@andrespaezec),  @monge... y asesoramiento de Tintori, López y Capriles. Estaríamos... ",0,0
2017-03-31 19:11:18,@sanosma,Maya,8.47889056784667E+017,0,También pense así.  Y corregí con el siguiente título Acertada lectura de la realidad de Vargas Llosa,1,0
2017-03-31 19:10:14,@dariogarcia_49,FERNANDO TELLO,8.47888787074155E+017,0,  LASSO CHCHAS,0,0
2017-03-31 19:06:57,@OmbelicoM,Ombelico Del Mondo,8.47887958766178E+017,1,#AHORA | Analizamos el ballotage de este domingo en Ecuador entre @Lenin y @LassoGuillermo por @RadionautaFM FM 106.3 ,1,0
2017-03-31 19:06:14,@Daguezam,David Guerrero,8.47887781980504E+017,0,".@cnegobec, @LassoGuillermo, @OEA_oficial, @unasur... Alguien por favor que le expliquen a estos jóvenes que estamos en veda electoral. ",0,0
2017-03-31 19:04:59,@LassoTeam,LassoTeam,8.47887467248275E+017,2,VOTA por @LassoMusica como Mejor Artista Rock - Lasso   en los #premiosheat,0,0
2017-03-31 19:03:53,@the_lastestnews,Davide Calusi,8.47887188679328E+017,0,Opositor Lasso reclama cambio en Ecuador en cierre de campaña - Diario las Américas ,0,0
2017-03-31 19:03:07,@oosorio647,Osvaldo Osorio,8.47886997196865E+017,0,Guillermo Lasso cuenta con atmósfera regional para ganar pero figura de Lenin Moreno aún puede salvar muebles de la izquierda. #ecuadorelige,0,0
2017-03-31 19:02:18,@VDJRoccoso,David Bohorquez Z.,8.47886790384128E+017,0,Todos aqui en fb preguntando lasso o lenin era que se hagan encuestadores... jajajaja cedatos estaba cogiendo personal ,0,0
2017-03-31 19:01:09,@lizverdesoto,ELIZABETH VERDESOTO,8.47886501983728E+017,0,De la misma manera que será juzgado Lasso por evadir impuestos,0,0
2017-03-31 19:00:34,@legm_51,Luis Gualsaqui,8.47886355459973E+017,0,"Mis panas, voto incondicional!!! Y, las Bases? Ellos tienen que seguirnos, así no lo queran, los tenemos ciegos, sordos y engañados. ",0,0
2017-03-31 18:57:01,@JusticieroEc21,Justiciero Ecuador,8.47885462970696E+017,8,"Resultados de las carceles coinciden con enc. de Cedatos cerrado el 30 de marzo a las 23h50:
Guillermo Lasso: 52,47%
Lenin Moreno: 47,35%",7,0
2017-03-31 18:56:20,@JoelQC_,Joelito,8.47885288655532E+017,1,"En el mismo gajo de panas hay seguidores de Lasso y correistas, espero que terminen tomándose unas cervezas y dándose la mano, como panas.",1,0
2017-03-31 18:52:35,@kobedjmusic,kobedjmusic,8.47884346493108E+017,1,"De zaragoza molan los adoquines, el @LifeTemptation_ , su gente...zaragoza es mas grande que pluton!! @miguelroblesdj estas conmigo?",8,0
2017-03-31 18:51:12,@sebashurtado,Sebastian Hurtado,8.47883997753598E+017,2,"Lo van a llamar igual si @LassoGuillermo hace lo mismo en #Ecuador?
#Venezuela ",0,0
2017-03-31 18:50:22,@JoaquinMachi1,Joaquín,8.47883789053419E+017,0,logan obvio,1,0
2017-03-31 18:48:39,@veroniqueord,Veronique Ordoñez,8.47883355769188E+017,3,  @Lenin  REVOLUCIONARIOS RECHAZAMOS LA VIOLANCIA SU CANDIDATO @andrespaezec DEBERIA HACER LO MISMO @LassoGuillermo,4,0
2017-03-31 18:48:37,@MarielaReaAbad,Mariela Rea,8.47883347871154E+017,0,Análisis de candidatos y propuestas: Lenin Moreno y Guillermo Lasso ,0,0
2017-03-31 18:46:53,@Coffidi,Camila Proaño,8.47882909960872E+017,0,"En cobertura en restaurante de comida típica escucho a una mesa de comensales hablando del tema del estadio, las agresiones y Lasso.",0,0
2017-03-31 18:43:43,@MiguelSonrie,TE AMO ECUADOR.,8.47882112464237E+017,0,"Pidió incendiar el estadio por si acaso,o colgó ahorcando una figura de Lasso?Porque Páez esta identificado junto a  concejal el mismo 19A  ",0,0
2017-03-31 18:40:36,@PatthyMunoz,DoulaPatthyMuñoz,8.47881328573993E+017,2,Esto solo pasa con la revolución @EligeEcuador @mujereslibresec @LassoGuillermo  ,1,0
2017-03-31 18:40:14,@elinformadorweb,El Informador Web,8.47881238560084E+017,4,Guillermo Lasso pide a los ecuatorianos defender el voto en las calles ,3,0
2017-03-31 18:39:20,@pxart,Patrick,8.47881010075369E+017,1,"MARKET 
AL 28/03/17
LASSO 51.2%
LENIN 49.7%
INDECISIÓN 9% 
MARGEN DE ERROR +-2%",0,0
2017-03-31 18:38:43,@elpoliticonews,El Político,8.47880854277849E+017,1,"#Ecuador Correa rechaza agresión a Lasso pero asegura que opositores generan violencia
  ",1,0
2017-03-31 18:36:30,@RAFAELSALAZAR82,RAFAEL SALAZAR,8.47880295940588E+017,1,doña florinda,1,0
2017-03-31 18:35:37,@angellobarahona,Angello Barahona,8.47880076934775E+017,1,El Palacio de Carondelet tendrá nuevo inquilino desde el 24 de Mayo del 2017. Lenin o Lasso.…  ,1,0
2017-03-31 18:33:19,@galomunozg49,Galo Efrain Muñoz Go,8.47879498305614E+017,1,Uds que dicen tener cultura que se puede esperar de la gente que es fanática de lasso y de Lenin nada bueno más coherencia sres comunicadore,0,0
2017-03-31 18:33:16,@brisipin,Briseida Pinto,8.47879485059981E+017,1,"Lo compara con Correa? Por favor  y no cree q se extralimitó? Desde su crítica lo sigue empeorando, humildad es reconocer errores",3,0
2017-03-31 18:32:34,@jorgevillacrese,Jorge Villacreses G,8.47879306638483E+017,0,Carlita mi solidaridad contigo #Alguacil @PPSE,1,0
2017-03-31 18:32:13,@VictorHugoVII,VERDAD EN PERIODISMO,8.47879217874424E+017,1,"Urgente: Dos mujeres Asaltan al primer ministro de canada.Basada en la descripción racista de Lasso,Paez y @CREOEcuador ",1,0
2017-03-31 18:32:10,@110010010011010,Pouer,8.47879208076534E+017,3,Así es Lasso:  ,2,0
2017-03-31 18:31:25,@brisipin,Briseida Pinto,8.47879020066877E+017,0,"Soy fiel a mis principios nunca los vendo ni cambio por nada, habla de pedir humildad y control a LASSO? Lea su carta otra vez, en voz alta",1,0
2017-03-31 18:30:32,@stalinsancan,Stalin Sancán,8.47878798284648E+017,0,"De un argentino a los simpatizantes de Lasso y a los Ni-Ni
Publicado el Jueves 30 de Marzo de 2017 en OPINIÓN... ",0,0
2017-03-31 18:30:12,@Hora25Ec,Hora 25 Ecuador,8.47878712494359E+017,39,¿Zona Franca de Turismo? ¿A quién beneficia? Guillermo Lasso lo explicó así en #Hora25  ,31,0
2017-03-31 18:29:16,@dennisllerena11,Dennis Llerena,8.47878475625181E+017,2,@SoldadaLasso @francofer1 @jlogroniv me ayudan con un RT por favor y miren el video @andrespaezec @LassoGuillermo  ,3,0
2017-03-31 18:24:19,@Roderikus,Rodrigo Aguilar O.,8.47877230025998E+017,0,Binomio Lasso-Páez cerró campaña insistiendo en movilizaciones para el 2A  vía @el_telegrafo,0,0
2017-03-31 18:24:13,@CpalaguachiP,JPatrick CPalaguachi,8.47877208035275E+017,0,no se si en la imagen de la playa es una abuela o Lasso :v ,0,0
2017-03-31 18:22:18,@mruizacosta1,Miguel Ruiz,8.47876725983728E+017,1,Lasso se niega a dar explicaciones sobre sus negocios financieros | Las mamushkas financieras de Lasso  vía @Pagina12,2,0
2017-03-31 18:22:05,@lepamagu,Leonardo Maza,8.47876671344718E+017,0,"Vamos Lenín 

Tracking diario muestra ventaja de Lenín Moreno de 16 puntos sobre Guillermo Lasso ",0,0
2017-03-31 18:20:07,@Buzzmometer,Buzzmometer,8.47876174151913E+017,0,Lenín se asocia a “gobierno corrupto· y Lasso a “feriado bancario”  #EleccionesEc2017 #2A,0,0
2017-03-31 18:20:00,@elclarinweb,El Clarín,8.47876146729333E+017,0,Guillermo Lasso y Lenín Moreno ponen fin a campaña electoral en Ecuador   ,0,0
2017-03-31 18:14:43,@Gitormentosa,GiTormentosa ⚡,8.47874815788765E+017,16,"Así mismo acá en Mendoza, Argentina tenemos que viajar a Buenos Aires para votar teniendo acá un consulado pero no hay q viajar por 190 usd",3,0
2017-03-31 18:13:58,@brisipin,Briseida Pinto,8.47874627800097E+017,1,"Insisto usted se lo buscó, acepte su error y responsabilidad en esto",0,0
2017-03-31 18:11:23,@campoverde_3,Carlos Eduardo,8.47873978970583E+017,0,Dios quiera que así sea.,1,0
2017-03-31 18:10:54,@manuelvillavi30,Manuel Villavicencio,8.47873856333382E+017,1,"Tracking poll de Cedatos cerrado jueves 30 en la noche: 52,47% Guillermo Lasso  vs. 47,35%. Moreno. Confirmado",3,0
2017-03-31 18:08:35,@jonathanasdruba,Asdrubal,8.47873271471239E+017,0,"@LassoGuillermo @Lenin  ahi cada quien saque sus conclusiones, de futbol al menos si entienden #2a es Democracia ",0,0
2017-03-31 18:07:23,@pflovator,Patricio Lovato,8.47872968906744E+017,0,Reiteró si quieres que te sigan considerando Perid correcto de frente di que estas por Lasso y No invites a leer cierta prensa corrupta,1,0
2017-03-31 18:06:26,@America24Horas,América 24Horas,8.47872730775134E+017,0,@LassoGuillermo llama a votar por el cambio y promete crear un millón de empleos  @andrespaezec @CREOEcuador ,0,0
2017-03-31 18:05:40,@nchauvina,Nathalie Chauvin,8.47872536939573E+017,0,"Estimado @HectorYgonet interesantes los datos, pero me parece que le hace falta la fuente,así como el peso de votos válidos a nivel nacional",0,0
2017-03-31 18:05:06,@LassoAragua,Fans Club Aragua,8.47872394563867E+017,0,NUEVO VIDEO de @LassoMusica y @sherylrubior28 TRATANDO DE ESCAPAR (VLOG)  - Sheryl y Lasso  ,0,0
2017-03-31 18:05:04,@pisanati,Patty,8.47872389086163E+017,2,"Si ni siquiera hay cónsul que represente. Si no ha cambiado, el cónsul ahí es ad honorem.",1,0
2017-03-31 18:04:35,@El_Mapero,Jorge Coronel,8.47872264095846E+017,2,"Excelente y bien argumentado, lastimosamente salió tarde y como respeto el silencio lectoral, de ahí que no lo comparto en redes.",1,0
2017-03-31 18:04:05,@pronto_express,Pronto Express,8.47872141559185E+017,0,Horas decisivas en Ecuador: Moreno y Lasso cerraron sus campañas y el continente se muestra ...: Con una economía… ,0,0
2017-03-31 18:01:41,@Idavart,Riesgo poético,8.47871537285927E+017,0,Ecuador a segunda vuelta: cómo sería el futuro con Lasso - En una serie televisada hace algunos años con el nom... ,0,0
2017-03-31 18:00:35,@InfoNodal,Nodal,8.47871260977746E+017,4,#EcuadorDecide: últimas entrevistas a los candidatos @Lenin y @LassoGuillermo de cara al balotaje de este domingo  ,5,0
2017-03-31 18:00:34,@betomer1208,betomer1208,8.47871253583208E+017,0,"Si agredieron a Lasso está mal, pero también esta acción es repudiable. Será que esto no es condenable porque va en contra de su candidato  ",0,0
2017-03-31 17:59:48,@MAZZAPA,MACARIO ZABALLOS,8.47871061173645E+017,0,"
Más de 3.500 familias ecuatorianas de la Región se juegan su asesoría hipotecaria ""si gana Lasso"", según Guerrero.",0,0
2017-03-31 17:59:04,@macas_virtual,Macas Tecnológico,8.47870878000063E+017,0,ECUADOR CHEQUEA a Guillermo Lasso ,0,0
2017-03-31 17:58:57,@ObservadorUY,El Observador,8.47870847394108E+017,1,El oficialista Moreno y el derechista Lasso se medirán el domingo  ,1,0
2017-03-31 17:57:49,@macas_virtual,Macas Tecnológico,8.47870561036513E+017,0,Perfil de Guillermo Lasso. Cortesía CNN en Español ,0,0
2017-03-31 17:57:07,@NubiaFarias7,lluviacomolluvia,8.47870384686944E+017,0,"Ahora Lasso en nuestra mejor opción   , haces unos meses era  Viteri.
¿Si quieren el cambio  por que  desde un principio no se unió a Lasso?",3,0
2017-03-31 17:54:31,@leomechas,Eг Coʁƨɑʁιo ∀znг,8.47869734242718E+017,0,La dirección es:  Calle 38 # 5-14 y Carrera 5. Dentro de la ciudad amurallada (Centro histórico). A la vuelta de Teatro Heredia. ,0,0
2017-03-31 17:54:27,@RooyRS,Roy Richards,8.47869715078947E+017,0,"Tuiter no gana unas elecciones, no hacen nada escribiendo. Todos sabemos q los q se creen influencers están a favor de Lasso por el ",1,0
2017-03-31 17:54:23,@andreschiri84,Andrés Chiriboga T.,8.47869698029093E+017,6,Les comparto este texto que escribí a propósito del último tramo de la campaña de Lasso y el manejo de sus capitales  ,5,0
2017-03-31 17:54:16,@familiasociedad,Familia & Sociedad,8.47869669440713E+017,0,"Les sacó la plata a los sociolistos, formó su partido, se afianzó políticamente y ahora habla mal de los populistas y habla bien de Lasso …",0,0
2017-03-31 17:53:39,@alomedellin1,Alirio Cano Montoya,8.47869515144868E+017,0,"En Ecuador:con elección del candidato,Guillermo Lasso,se rompe el cordón umbilical que une al Gobierno de Correa con el régimen de Maduro.  ",0,0
2017-03-31 17:53:09,@RealGallipoli,J. Angel Gallipoli,8.47869388812407E+017,0,"Bailoterapia y concierto de Lasso, Apache, Nacho y Víctor Muñoz... así terminara eso.  ",1,0
2017-03-31 17:52:46,@macas_virtual,Macas Tecnológico,8.47869290363711E+017,2,Guillermo Lasso fue agredido en Estadio Olímpico Atahualpa ,0,0
2017-03-31 17:51:59,@PauliMont,jaulix,8.47869094317748E+017,0,Es obvio a quien te refieres. El ambiente está tenso y todos nos equivocamos pero mejor dejar ahí.,3,0
2017-03-31 17:50:35,@libeinter,Libe Internacional,8.47868744248459E+017,0,Opositor Lasso reclama cambio en Ecuador en cierre de campaña - Diario las Américas ,0,0
2017-03-31 17:47:33,@PauliMont,jaulix,8.47867980180582E+017,1,Usó la misma vía que tu usaste Karla. Como amiga te lo digo que esta no es la forma ni de solucionar roces ni de ayudar al país.,4,0
2017-03-31 17:44:58,@freddybonilla,FreBoNar,8.47867328960311E+017,1,"YO Y NADIE LE CREE NADA A ESA SRTA CAMACHO. 
OJO Y CUIDADO.",3,0
2017-03-31 17:42:55,@chivi_1987,Gaetano Leone,8.47866813719433E+017,0,"Juventus y Lasso, el resto voto nulo  ",0,0
2017-03-31 17:42:33,@leomechas,Eг Coʁƨɑʁιo ∀znг,8.47866721012679E+017,6,.@LassoGuillermo  A los hermanos ecuatorianos que residen en Colombia. Sólo pueden votar en Bogotá. En ninguna otra ciudad de Colombia.,2,0
2017-03-31 17:41:30,@ClubMktFCA,Club de Marketing,8.47866456373174E+017,0,"Retweeted Garzón-Lasso (@alexgarzon_):

¿Qué es eso llamado “Endomarketing”?  vía...",0,0
